"Region","rsu_raf","nombre","glosa","fono","Socios","Socias","FechaConstitucion","Column1","NombreOficina","Empresa","total","tramo","tipo","anio","Mes","Dia","antiguedad","decada","codigo_region"
"Antofagasta",2020709,"SINDICATO DE TRABAJADORES DE EMPRESA COLEGIO PARTICULAR SUBVENCIONADO CATHERINE BOOTH","ACTIVO",NA,7,36,2018-12-19,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 65064565-0 FUNDACION PARA LA EDUCACION EJERCITO DE SALVACION",43,"Entre 41 y 50","Establecimiento",2018,12,19,3,"Entre 2011 a 2020","02"
"Antofagasta",2020710,"SINDICATO DE TRABAJADORES N°1 DE ESTABLECIMIENTO DE INVERSIONES IMPACTO DE CHUQUICAMATA","ACTIVO",NA,32,0,2018-12-27,"433000 TERMINACIÓN Y ACABADO DE EDIFICIOS","IPT EL LOA (CALAMA)",": 78557820-1 INVERSIONES IMPACTO S.A.",32,"40 o menos","Establecimiento",2018,12,27,3,"Entre 2011 a 2020","02"
"O'Higgins",6040084,"SINDICATO DE TRABAJADORES DE LA EMPRESA TRANSPORTES JORQUERA S.A. ESTABLECIMIENTO PEUMO","ACTIVO",NA,29,0,2019-01-14,"492300 TRANSPORTE DE CARGA POR CARRETERA","IPT SAN VICENTE DE TAGUA TAGUA",": 79620090-1 JORQUERA TRANSPORTE S.A.",29,"40 o menos","Establecimiento",2019,1,14,3,"Entre 2011 a 2020","06"
"Metropolitana",13072328,"SINDICATO DE ESTABLECIMIENTO INDEPENDENCIA SERVICIOS GENERALES FALABELLA ZONA II SPA","ACTIVO","227225300(emp.)",55,72,2019-01-11,"783000 OTRAS ACTIVIDADES DE DOTACIÓN DE RECURSOS HUMANOS","ICT STGO NORTE",": 77261280-K FALABELLA RETAIL S.A.: 78636190-7 SERVICIOS GENERALES PROSEVAL SPA",127,"Entre 101 y 200","Establecimiento",2019,1,11,3,"Entre 2011 a 2020","13"
"Antofagasta",2020711,"SINDICATO DE TRABAJADORES DE EMPRESA POWER TRAIN, ESTABLECIMIENTO RADOMIRO TOMIC","ACTIVO",NA,44,1,2019-01-17,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 96849300-0 POWER TRAIN TECHNOLOGIES CHILE S.A",45,"Entre 41 y 50","Establecimiento",2019,1,17,3,"Entre 2011 a 2020","02"
"Antofagasta",2020712,"SINDICATO DE TRABAJADORES DE EMPRESA BROADSPECTRUM CHILE S.P.A., ESTABLECIMIENTO GABRIELA MISTRAL","ACTIVO",NA,75,4,2019-01-17,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76050301-0 BERLIAM SPA",79,"Entre 51 y 100","Establecimiento",2019,1,17,3,"Entre 2011 a 2020","02"
"Araucania",9020118,"SINDICATO DE TRABAJADORES MULTITIENDAS CORONA S.A. ESTABLECIMIENTO ANGOL","ACTIVO","NULL",3,24,2019-01-22,"471910 VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR (GRANDES TIENDAS)","IPT MALLECO (ANGOL)",": 83150900-7 MULTITIENDAS CORONA S.A.",27,"40 o menos","Establecimiento",2019,1,22,3,"Entre 2011 a 2020","09"
"Ñuble",16010473,"SINDICATO DE EMPRESA BRAMAQ LTDA. - ESTABLECIMIENTO CHOLGUÁN","ACTIVO",NA,54,0,2019-01-31,"773009 ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS SIN OPERARIO N.C.P.","IPT ÑUBLE (CHILLAN)",": 77120190-3 ENRIQUE BRANDT Y CIA LTDA",54,"Entre 51 y 100","Establecimiento",2019,1,31,3,"Entre 2011 a 2020","16"
"Biobio",8050670,"SINDICATO DE ESTABLECIMIENTO TOTTUS TREBOL Nº 2","ACTIVO","NULL",9,26,2019-02-28,"471100 VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERMERCADOS E HIPERMERCADOS)","ICT TALCAHUANO",": 76557960-0 SERVICIOS GENERALES TOTTUS LTDA.",35,"40 o menos","Establecimiento",2019,2,28,3,"Entre 2011 a 2020","08"
"Valparaíso",5080330,"SINDICATO DE ESTABLECIMIENTO SOPRAVAL S.A. INCUBADORA CRIANZA","ACTIVO",NA,37,8,2019-02-27,"14601 CRÍA DE AVES DE CORRAL PARA LA PRODUCCIÓN DE CARNE","IPT MARGA MARGA",": 82366700-0 SOPRAVAL S.A.",45,"Entre 41 y 50","Establecimiento",2019,2,27,3,"Entre 2011 a 2020","05"
"Atacama",3010568,"SINDICATO N°1 DE TRABAJADORES DE EMPRESA TRANSPORTES DISTRIBUCION S.A. ESTABLECIMIENTO COPIAPO","ACTIVO",NA,56,0,2019-03-01,"492300 TRANSPORTE DE CARGA POR CARRETERA","IPT COPIAPO",": 76278814-4 TRANSPORTES FACTOR DISTRIBUCIÓN S.A.",56,"Entre 51 y 100","Establecimiento",2019,3,1,3,"Entre 2011 a 2020","03"
"Antofagasta",2020716,"SINDICATO DE EMPRESA SIEMENS ESTABLECIMIENTO MINERA GABY","ACTIVO",NA,166,3,2019-02-19,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 94995000-K SIEMENS SOCIEDAD ANONIMA",169,"Entre 101 y 200","Establecimiento",2019,2,19,3,"Entre 2011 a 2020","02"
"Metropolitana",13231287,"SINDICATO DE ESTABLECIMIENTO CENTRO DE DISTRIBUCION DE TRABAJADORES DE LA EMPRESA MULTITIENDAS CORONA S.A","ACTIVO",NA,15,15,2019-03-06,"475909 VENTA AL POR MENOR DE APARATOS ELÉCTRICOS, TEXTILES PARA EL HOGAR Y OTROS ENSERES DOMÉSTICOS N.C.P.","ICT NORTE CHACABUCO",": 83150900-7 MULTITIENDAS CORONA S.A.",30,"40 o menos","Establecimiento",2019,3,6,3,"Entre 2011 a 2020","13"
"Biobio",8160198,"SINDICATO DE TRABAJADORES DE ESTABLECIMIENTO DE LA EMPRESA HUALPEN HORCONES","ACTIVO","NULL",24,1,2019-03-10,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","ICT CURANILAHUE",NA,25,"40 o menos","Establecimiento",2019,3,10,3,"Entre 2011 a 2020","08"
"Metropolitana",13220642,"SINDICATO DE EMPRESA HIPERMERCADOS TOTTUS ESTABLECIMIENTO LOS DOMINICOS","ACTIVO",NA,29,32,2019-03-25,"471100 VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERMERCADOS E HIPERMERCADOS)","ICT SANTIAGO ORIENTE",": 78627210-6 HIPERMERCADOS TOTTUS S.A.",61,"Entre 51 y 100","Establecimiento",2019,3,25,3,"Entre 2011 a 2020","13"
"Valparaíso",5050336,"SINDICATO DE ESTABLECIMIENTO LOGISTICA MINERIA KOMATSU CUMMINS CHILE","ACTIVO",NA,54,2,2019-03-22,"282300 FABRICACIÓN DE MAQUINARIA METALÚRGICA","IPT LOS ANDES",": 77260520-K KOMATSU CUMMINS CHILE LTDA",56,"Entre 51 y 100","Establecimiento",2019,3,22,3,"Entre 2011 a 2020","05"
"Metropolitana",13072332,"SINDICATO Nº1 DE ESTABLECIMIENTO PARIS INDEPENDENCIA","ACTIVO","941028781",22,36,2019-04-02,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","ICT STGO NORTE",": 96973670-5 PARIS ADMINISTRADORA LIMITADA",58,"Entre 51 y 100","Establecimiento",2019,4,2,3,"Entre 2011 a 2020","13"
"Maule",7010685,"SINDICATO ESTABLECIMIENTO STARCO S.A. TALCA","ACTIVO",NA,101,0,2019-03-28,"381100 RECOGIDA DE DESECHOS NO PELIGROSOS","IPT TALCA",": 88446500-1 STARCO S.A.",101,"Entre 101 y 200","Establecimiento",2019,3,28,3,"Entre 2011 a 2020","07"
"Valparaíso",5040475,"SINDICATO DE ESTABLECIMIENTOS N° 2 DE EMPRESA ARIZTIA","ACTIVO","NULL",124,13,2019-04-01,"14601 CRÍA DE AVES DE CORRAL PARA LA PRODUCCIÓN DE CARNE","IPT SAN ANTONIO",": 82557000-4 AGRICOLA ARIZTIA LTDA",137,"Entre 101 y 200","Establecimiento",2019,4,1,3,"Entre 2011 a 2020","05"
"Antofagasta",2020717,"SINDICATO DE TRABAJADORES DE EMPRESA MINETEC S.A., ESTABLECIMIENTO CHUQUICAMATA","ACTIVO",NA,29,0,2019-04-08,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76009926-0 MINETEC S.A.",29,"40 o menos","Establecimiento",2019,4,8,3,"Entre 2011 a 2020","02"
"Antofagasta",2011169,"SINDICATO DE TRABAJADORES DE FUNDACION EDUCACIONAL SANTO TOMAS ANTOFAGASTA","ACTIVO",NA,5,28,2019-04-12,"0 ACTIVIDADES NO ESPECIFICADAS","IPT ANTOFAGASTA",": 65152825-9 FUNDACION EDUCACIONAL ST DE TALCA: 65152833-K FUNDACION EDUCACIONAL ST DE ANTOFAGASTA: 65152838-0 FUNDACION EDUCACIONA ST DE CURICO: 65152839-9 FUNDACION EDUCACIONA ST DE LOS ANGELES: 65152843-7 FUNDACION EDUCACIONAL ST DE LA SERENA",33,"40 o menos","Establecimiento",2019,4,12,3,"Entre 2011 a 2020","02"
"Metropolitana",13091293,"SINDICATO DE ESTABLECIMIENTO MOLINERA SAN CRISTOBAL","ACTIVO","72711392",26,0,2019-04-17,"106101 MOLIENDA DE TRIGO: PRODUCCIÓN DE HARINA, SÉMOLA Y GRÁNULOS","ICT MAIPÚ",": 90060000-3 COMPAÑIA MOLINERA SAN CRISTOBAL S.A.",26,"40 o menos","Establecimiento",2019,4,17,3,"Entre 2011 a 2020","13"
"O'Higgins",6010891,"SINDICATO DE ESTABLECIMIENTO SGS MINERALS S.A. DIVISIÓN EL TENIENTE","ACTIVO",NA,55,15,2019-04-24,"429000 CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL","IPT RANCAGUA",": 96801810-8 SGS MINERALS S.A.",70,"Entre 51 y 100","Establecimiento",2019,4,24,3,"Entre 2011 a 2020","06"
"Maule",7020370,"SINDICATO DE TRABAJADORES ESTABLECIMIENTO EMPRESA AGROZZI PLANTA TENO","ACTIVO",NA,163,82,2019-04-26,"103000 ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS","IPT CURICO",": 96591040-9 EMPRESA CAROZZI S.A.",245,"Más de 200","Establecimiento",2019,4,26,3,"Entre 2011 a 2020","07"
"Metropolitana",13030416,"SINDICATO DE EMPRESA CORPORACION MUNICIPAL DE EDUCACION SALUD Y ATENCION DE MENORES DE TALAGANTE, ESTABLECIMIENTO LICEO TALAGANTE, RBD 10696","ACTIVO",NA,17,32,2019-04-24,"850012 ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PÚBLICA","IPT TALAGANTE",": 69071801-4 CORPORACION MUNICIPAL DE EDUCACION SALUD Y ATENCION DE MENORES",49,"Entre 41 y 50","Establecimiento",2019,4,24,3,"Entre 2011 a 2020","13"
"Antofagasta",2011170,"SINDICATO DE ADMINISTRATIVOS Y SUPERVISORES DE EMPRESA SOCIEDAD CONCESIONARIA GRUPO DOS S.A.","ACTIVO","NULL",11,14,2019-04-18,NA,"IPT ANTOFAGASTA",": 76098841-3 SOCIEDAD CONCESIONARIA DE CARCELES GRUPO 2 S.A.",25,"40 o menos","Establecimiento",2019,4,18,3,"Entre 2011 a 2020","02"
"Valparaíso",5020197,"SINDICATO MONRABAL CHILE SPA ESTABLECIMIENTO HOSPITAL PSIQUIATRICO PUTAENDO","ACTIVO",NA,28,0,2019-05-03,"439000 OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN","IPT SAN FELIPE DE ACONCAGUA",": 76360162-5 MONRABAL CHILE SPA",28,"40 o menos","Establecimiento",2019,5,3,3,"Entre 2011 a 2020","05"
"Antofagasta",2020718,"SINDICATO N° 1 SIGMA, MANTENIMIENTO GEL, ESTABLECIMIENTO CHUQUICAMATA","ACTIVO",NA,32,0,2019-05-07,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76808160-3 SOCIEDAD SERVICIOS INGENIERIA Y MANTENCION S.A.",32,"40 o menos","Establecimiento",2019,5,7,3,"Entre 2011 a 2020","02"
"Valparaíso",5050338,"SINDICATO DE RECOLECCION Y BARRIDO EMPRESA COSEMAR S.A. ESTABLECIMIENTO LOS ANDES","ACTIVO",NA,44,11,2019-05-09,"0 ACTIVIDADES NO ESPECIFICADAS","IPT LOS ANDES",": 96827370-1 COSEMAR S.A.",55,"Entre 51 y 100","Establecimiento",2019,5,9,2,"Entre 2011 a 2020","05"
"Biobio",8011110,"SINDICATO DE ESTABLECIMIENTO TRABAJADORES CEPECH S.A. CONCEPCION","ACTIVO","NULL",18,15,2019-05-07,"854901 ENSEÑANZA PREUNIVERSITARIA","IPT CONCEPCION",": 96805920-3 INSTITUTO PROFESIONAL CEPECH S.A.",33,"40 o menos","Establecimiento",2019,5,7,3,"Entre 2011 a 2020","08"
"Biobio",8050673,"SINDICATO DE TRABAJADORES ESTABLECIMIENTO CAP DE LA EMPRESA BUREAU VERITAS CHILE S.A.","ACTIVO","NULL",57,0,2019-05-22,"282400 FABRICACIÓN DE MAQUINARIA PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCIÓN","ICT TALCAHUANO",": 96663470-7 BUREAU VERITAS CHILE S.A.",57,"Entre 51 y 100","Establecimiento",2019,5,22,2,"Entre 2011 a 2020","08"
"Antofagasta",2020719,"SINDICATO DE TRABAJADORES DE LA EMPRESA OTRACO CHILE S.A., ESTABLECIMIENTO PROVINCIA EL LOA","ACTIVO",NA,49,5,2019-05-15,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 96802420-5 OTRACO CHILE S.A.",54,"Entre 51 y 100","Establecimiento",2019,5,15,2,"Entre 2011 a 2020","02"
"Valparaíso",5050339,"SINDICATO N° 3 MAESTRANZA ALEMANIA MIES ESTABLECIMIENTO CODELCO ANDINA","ACTIVO","NULL",30,4,2019-06-04,"0 ACTIVIDADES NO ESPECIFICADAS","IPT LOS ANDES",": 79532470-4 MIES EMPRESA DE SERVICIOS INDUSTRIALES LIMITADA",34,"40 o menos","Establecimiento",2019,6,4,2,"Entre 2011 a 2020","05"
"Metropolitana",13030418,"SINDICATO DE CORPORACION DE EDUCACION Y SALUD DE ISLA DE MAIPO ESTABLECIMIENTO ESCUELA EFRAIN MALDONADO TORRES","ACTIVO","NULL",6,26,2019-06-04,"850012 ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PÚBLICA","IPT TALAGANTE",": 70937200-9 CORPORACION MUNICIPAL DE ISLA DE MAIPO PARA EDUCACION Y SALUD",32,"40 o menos","Establecimiento",2019,6,4,2,"Entre 2011 a 2020","13"
"Antofagasta",2020720,"SINDICATO EMPRESA ASOCIACION CHILENA DE SEGURIDAD, ESTABLECIMIENTO CALAMA","ACTIVO",NA,3,8,2019-06-03,"843090 OTROS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA N.C.P.","IPT EL LOA (CALAMA)",": 70360100-6 ASOCIACION CHILENA DE SEGURIDAD",11,"40 o menos","Establecimiento",2019,6,3,2,"Entre 2011 a 2020","02"
"Los Rios",14020137,"SINDICATO DE TRABAJADORES DE ESTABLECIMIENTO EDUCACIONAL LICEO INDUSTRIAL INGENIERO RICARDO FENNER RUEDI N°1","ACTIVO","996432234",18,21,2019-06-07,"850022 ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PRIVADA","IPT DEL RANCO (EX ICT LA UNION)",": 65044735-2 CORPORACIÓN EDUCACIONAL DE LA SOCIEDAD NACIONAL DE AGRICULTURA FG - SNAEDUCA",39,"40 o menos","Establecimiento",2019,6,7,2,"Entre 2011 a 2020","14"
"Antofagasta",2020722,"SINDICATO DE TRABAJADORES DE EMPRESA ADMINISTRADORA DE SUPERMERCADOS HIPER LTDA, ESTABLECIMIENTO HUAYTIQUINA","ACTIVO",NA,19,100,2019-06-13,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76134941-4 ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA: 76134946-5 ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA: 76232647-7 WALMART CHILE MAYORISTA LTDA.: 76473580-3 EKONO LIMITADA: 76833720-9 ABARROTES ECONOMICOS LIMITADA",119,"Entre 101 y 200","Establecimiento",2019,6,13,2,"Entre 2011 a 2020","02"
"Metropolitana",13231302,"SINDICATO N°1 DE ESTABLECIMIENTO TOTTUS PIEDRA ROJA","ACTIVO",NA,20,22,2019-06-18,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","ICT NORTE CHACABUCO",": 78627210-6 HIPERMERCADOS TOTTUS S.A.",42,"Entre 41 y 50","Establecimiento",2019,6,18,2,"Entre 2011 a 2020","13"
"Antofagasta",2011177,"SINDICATO DE ESTABLECIMIENTO DE TRABAJADORES BAILAC MEL FAENA ESCONDIDA","ACTIVO",NA,63,0,2019-06-05,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","IPT ANTOFAGASTA",": 76184440-7 THOR IAN LTDA.",63,"Entre 51 y 100","Establecimiento",2019,6,5,2,"Entre 2011 a 2020","02"
"Antofagasta",2011180,"SINDICATO DE ESTABLECIMIENTO DE SUPERVISORES MINERA ANTUCOYA, ANTOFAGASTA MINERALS","ACTIVO",NA,73,5,2019-06-07,"89900 EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.","IPT ANTOFAGASTA",": 76079669-7 MINERA ANTUCOYA",78,"Entre 51 y 100","Establecimiento",2019,6,7,2,"Entre 2011 a 2020","02"
"Antofagasta",2020724,"SINDICATO DE TRABAJADORES DE EMPRESA HIGHSERVICE, ESTABLECIMIENTO SERVICIO DE APOYO A LA OPERACION Y MANTENIMIENTO ELECTRICO MINA Y PLANTA DMH","ACTIVO",NA,59,1,2019-06-12,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 77276280-1 METSO INDUSTRIAL SERVICES SPA",60,"Entre 51 y 100","Establecimiento",2019,6,12,2,"Entre 2011 a 2020","02"
"Antofagasta",2011181,"SINDICATO N°1 CSI ESTABLECIMIENTO MINERA ESCONDIDA","ACTIVO",NA,62,1,2019-06-19,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","IPT ANTOFAGASTA",": 85840100-3 COMPAÑIA DE SERVICIOS INDUSTRIALES LIMITADA",63,"Entre 51 y 100","Establecimiento",2019,6,19,2,"Entre 2011 a 2020","02"
"Antofagasta",2011182,"SINDICATO DE TRABAJADORES ENGIE FILIAL GNLM","ACTIVO",NA,21,6,2019-06-21,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","IPT ANTOFAGASTA",": 88689100-8 IMA INDUSTRIAL SPA",27,"40 o menos","Establecimiento",2019,6,21,2,"Entre 2011 a 2020","02"
"Coquimbo",4030196,"SINDICATO DE ESTABLECIMIENTOS DE EMPRESA CAUCHOS INDUSTRIALES S.A.MLP","ACTIVO",NA,81,1,2019-06-25,"221900 FABRICACIÓN DE OTROS PRODUCTOS DE CAUCHO","IPT CHOAPA (ILLAPEL)",": 95748000-4 CAUCHOS INDUSTRIALES S.A.",82,"Entre 51 y 100","Establecimiento",2019,6,25,2,"Entre 2011 a 2020","04"
"Antofagasta",2020725,"SINDICATO DE TRABAJADORES ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA, ESTABLECIMIENTO RADOMIRO TOMIC N° 3","ACTIVO","NULL",13,49,2019-06-10,"562900 SUMINISTRO INDUSTRIAL DE COMIDAS POR ENCARGO; CONCESIÓN DE SERVICIOS DE ALIMENTACIÓN ","IPT EL LOA (CALAMA)",NA,62,"Entre 51 y 100","Establecimiento",2019,6,10,2,"Entre 2011 a 2020","02"
"Maule",7010695,"SINDICATO N°2 DE ESTABLECIMIENTO CENTRO EDUCATIVO SALESIANOS TALCA","ACTIVO",NA,27,22,2019-07-03,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 80230500-1 CONGREGACION SALESIANA INSPECTORIA SALESIANA",49,"Entre 41 y 50","Establecimiento",2019,7,3,2,"Entre 2011 a 2020","07"
"Coquimbo",4010420,"SINDICATO DE TRABAJADORES DE ESTABLECIMIENTO DE EMPRESA CAM TELECOMUNICACIONES IV REGION","ACTIVO",NA,34,0,2019-06-19,"942000 ACTIVIDADES DE SINDICATOS","IPT LA SERENA",": 76344931-9 ENGIE TELECOM SPA",34,"40 o menos","Establecimiento",2019,6,19,2,"Entre 2011 a 2020","04"
"Atacama",3010572,"SINDICATO N° 2 DE EMPRESA BRUNO DELPERO Y CIA. LIMITADA, ESTABLECIMIENTO COPIAPO","ACTIVO","961250773",30,0,2019-07-05,"492300 TRANSPORTE DE CARGA POR CARRETERA","IPT COPIAPO",": 76282490-6 BRUNO DELPERO Y CIA LTDA.",30,"40 o menos","Establecimiento",2019,7,5,2,"Entre 2011 a 2020","03"
"Antofagasta",2020728,"SINDICATO DE TRABAJADORES DE EMPRESAS ARAMARK ESTABLECIMIENTO SIERRA GORDA","ACTIVO",NA,16,30,2019-07-18,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76117696-K ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA",46,"Entre 41 y 50","Establecimiento",2019,7,18,2,"Entre 2011 a 2020","02"
"Antofagasta",2020729,"SINDICATO DE TRABAJADORES SCHWAGER SERVICES MANTENCION AREA HUMEDA ESTABLECIMIENTO GABRIELA MISTRAL","ACTIVO",NA,35,0,2019-07-10,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76145047-6 SCHWAGER SERVICE SA",35,"40 o menos","Establecimiento",2019,7,10,2,"Entre 2011 a 2020","02"
"Metropolitana",13231310,"SINDICATO DE ESTABLECIMIENTO DE TRABAJADORES DE ALIFRUT QUILICURA","ACTIVO","NULL",30,7,2019-07-17,"107909 ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS N.C.P.","ICT NORTE CHACABUCO",NA,37,"40 o menos","Establecimiento",2019,7,17,2,"Entre 2011 a 2020","13"
"Antofagasta",2011188,"SINDICATO DE EMPRESA VMS CHILE S.A. DE ESTABLECIMIENTO FAENA MANTOS BLANCOS","ACTIVO","NULL",27,0,2019-07-29,NA,"IPT ANTOFAGASTA",": 78794180-K VMS CHILE S.A.",27,"40 o menos","Establecimiento",2019,7,29,2,"Entre 2011 a 2020","02"
"Tarapacá",1040039,"SINDICATO ESTABLECIMIENTO TANDEM IQUIQUE","ACTIVO","NULL",36,2,2019-07-29,NA,"ICT ALTOHOSPICIO",": 99593350-0 TANDEM S.A",38,"40 o menos","Establecimiento",2019,7,29,2,"Entre 2011 a 2020","01"
"Los Lagos",10080163,"SINDICATO DE TRABAJADORES ENJOY PUERTO VARAS","ACTIVO",NA,5,21,2019-08-10,"551001 ACTIVIDADES DE HOTELES","ICT PUERTO VARAS",": 99597250-6 OPERACIONES INTEGRALES ISLA GRANDE S.A.",26,"40 o menos","Establecimiento",2019,8,10,2,"Entre 2011 a 2020","10"
"Los Rios",14020139,"SINDICATO DE ESTABLECIMIENTO SALMONES ANTARTICA LOS TAMBORES","ACTIVO","NULL",25,2,2019-08-06,"32110 CULTIVO Y CRIANZA DE PECES MARINOS","IPT DEL RANCO (EX ICT LA UNION)",NA,27,"40 o menos","Establecimiento",2019,8,6,2,"Entre 2011 a 2020","14"
"Metropolitana",13015043,"SINDICATO DE ESTABLECIMIENTO DE TRABAJADORES DEL COLEGIO LORENZO SAZIE","ACTIVO","226721539",8,33,2019-08-08,NA,"IPT SANTIAGO",": 70039900-1 CORPORACION DE EDUCACION POPULAR CEPMOLOKAI",41,"Entre 41 y 50","Establecimiento",2019,8,8,2,"Entre 2011 a 2020","13"
"Coquimbo",4010422,"SINDICATO DE TRABAJADORES ESTABLECIMIENTO EMPRESA SIGLO VERDE LA SERENA","ACTIVO","NULL",74,54,2019-07-30,"942000 ACTIVIDADES DE SINDICATOS","IPT LA SERENA",": 79640110-9 CONSTRUCCIONES Y SERVICIOS SIGLO VERDE S.A.",128,"Entre 101 y 200","Establecimiento",2019,7,30,2,"Entre 2011 a 2020","04"
"Los Lagos",10080164,"SINDICATO DE TRABAJADORES DEL ESTABLECIMIENTO PRONTO PUERTO VARAS","ACTIVO",NA,4,22,2019-08-21,"471100 VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERMERCADOS E HIPERMERCADOS)","ICT PUERTO VARAS",": 77215640-5 ADMINISTRADORA DE VENTAS AL DETALLE LTDA.",26,"40 o menos","Establecimiento",2019,8,21,2,"Entre 2011 a 2020","10"
"O'Higgins",6020268,"SINDICATO DE TRABAJADORES ESTABLECIMIENTO SAN FERNANDO MR SPA","ACTIVO",NA,25,0,2019-08-20,"829900 OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.","IPT COLCHAGUA (SAN FERNANDO)",": 76244467-4 ADMINISTRADORA DE ESWTACIONAMIENTOS MR LTDA",25,"40 o menos","Establecimiento",2019,8,20,2,"Entre 2011 a 2020","06"
"Antofagasta",2020731,"SINDICATO DE TRABAJADORES EMPRESA NEXXO, ESTABLECIMIENTO SERVICIOS DE MANTENCIONES INDUSTRIALES GERENCIA FUNDICION CHUQUICAMATA","ACTIVO",NA,44,2,2019-08-21,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 86968900-9 NEXXO S.A",46,"Entre 41 y 50","Establecimiento",2019,8,21,2,"Entre 2011 a 2020","02"
"Valparaíso",5050340,"SINDICATO DE ESTABLECIMIENTO DISTRIBUIDORA CUMMINS CHILE S.A.","ACTIVO","NULL",38,0,2019-08-22,"0 ACTIVIDADES NO ESPECIFICADAS","IPT LOS ANDES",": 96843140-4 DISTRIBUIDORA CUMMINS CHILE SA.",38,"40 o menos","Establecimiento",2019,8,22,2,"Entre 2011 a 2020","05"
"Antofagasta",2020732,"SINDICATO DE TRABAJADORES EMPRESA SCHWAGER SERVICE S.A., ESTABLECIMIENTO AREA SECA GABRIELA MISTRAL","ACTIVO",NA,44,3,2019-09-02,"0 ACTIVIDADES NO ESPECIFICADAS","IPT EL LOA (CALAMA)",": 76145047-6 SCHWAGER SERVICE SA",47,"Entre 41 y 50","Establecimiento",2019,9,2,2,"Entre 2011 a 2020","02"
"Antofagasta",2011192,"SINDICATO DE TRABAJADORES Nº2 QUANT LOS COLORADOS FAENA MINERA ESCONDIDA","ACTIVO",NA,66,0,2019-08-27,"0 ACTIVIDADES NO ESPECIFICADAS","IPT ANTOFAGASTA",": 76412381-6 QUANT CHILE SPA",66,"Entre 51 y 100","Establecimiento",2019,8,27,2,"Entre 2011 a 2020","02"
